sponsors,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,question_id,sample_size,population,partisan,party,candidate_name,pct,da_by_pop,pop_raverage7
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,,7/15/2024,2024-07-16,203364.0,2000.0, Registered voters,DEM,REP,Donald Trump,46.2,45.32142857142857,45.35034013605442
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,,7/15/2024,2024-07-16,203365.0,2000.0, Registered voters,DEM,REP,Donald Trump,43.8,45.32142857142857,45.3407029478458
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Arizona,7/15/2024,2024-07-16,203366.0,1000.0, Registered voters,DEM,REP,Donald Trump,46.9,45.32142857142857,45.331065759637184
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Arizona,7/15/2024,2024-07-16,203373.0,1000.0, Registered voters,DEM,REP,Donald Trump,45.6,45.32142857142857,45.32142857142857
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Georgia,7/15/2024,2024-07-16,203367.0,1000.0, Registered voters,DEM,REP,Donald Trump,47.3,45.32142857142857,45.32142857142857
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Georgia,7/15/2024,2024-07-16,203374.0,1000.0, Registered voters,DEM,REP,Donald Trump,43.7,45.32142857142857,45.32142857142857
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Michigan,7/15/2024,2024-07-16,203368.0,1000.0, Registered voters,DEM,REP,Donald Trump,45.1,45.32142857142857,45.32142857142856
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Michigan,7/15/2024,2024-07-16,203375.0,1000.0, Registered voters,DEM,REP,Donald Trump,42.6,45.32142857142857,45.32142857142857
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Nevada,7/15/2024,2024-07-16,203369.0,1000.0, Registered voters,DEM,REP,Donald Trump,45.6,45.32142857142857,45.32142857142857
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Nevada,7/15/2024,2024-07-16,203376.0,1000.0, Registered voters,DEM,REP,Donald Trump,42.9,45.32142857142857,45.32142857142857
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,North Carolina,7/15/2024,2024-07-16,203370.0,1000.0, Registered voters,DEM,REP,Donald Trump,47.7,45.32142857142857,45.32142857142856
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,North Carolina,7/15/2024,2024-07-16,203377.0,1000.0, Registered voters,DEM,REP,Donald Trump,47.0,45.32142857142857,45.32142857142857
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Pennsylvania,7/15/2024,2024-07-16,203371.0,1000.0, Registered voters,DEM,REP,Donald Trump,47.6,45.32142857142857,45.32142857142857
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Pennsylvania,7/15/2024,2024-07-16,203378.0,1000.0, Registered voters,DEM,REP,Donald Trump,45.9,45.32142857142857,45.32142857142857
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Wisconsin,7/15/2024,2024-07-16,203372.0,1000.0, Registered voters,DEM,REP,Donald Trump,47.6,45.32142857142857,45.32142857142856
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Wisconsin,7/15/2024,2024-07-16,203379.0,1000.0, Registered voters,DEM,REP,Donald Trump,45.5,45.32142857142857,45.32142857142857
,Morning Consult,1.8,-0.2,Online Panel,3.0,,7/14/2024,2024-07-16,203534.0,4000.0, Registered voters,,REP,Donald Trump,45.0,45.32142857142857,45.32142857142857
Economist,YouGov,2.9,-1.1,Online Panel,9.0,,7/13/2024,2024-07-16,203224.0,1404.0, Registered voters,,REP,Donald Trump,43.0,45.32142857142857,45.32142857142857
Economist,YouGov,2.9,-1.1,Online Panel,9.0,,7/13/2024,2024-07-16,203235.0,1404.0, Registered voters,,REP,Donald Trump,44.0,45.32142857142857,45.32142857142856
Rust Belt Rising,Civiqs,2.5,-0.2,Online Panel/Online Ad,8.0,Pennsylvania,7/13/2024,2024-07-16,203588.0,536.0, Registered voters,DEM,REP,Donald Trump,46.0,45.32142857142857,45.32142857142857
Rust Belt Rising,Civiqs,2.5,-0.2,Online Panel/Online Ad,8.0,Pennsylvania,7/13/2024,2024-07-16,203589.0,536.0, Registered voters,DEM,REP,Donald Trump,46.0,45.32142857142857,45.32142857142857
Rust Belt Rising,Civiqs,2.5,-0.2,Online Panel/Online Ad,8.0,Wisconsin,7/13/2024,2024-07-16,203590.0,514.0, Registered voters,DEM,REP,Donald Trump,47.0,45.32142857142857,45.32142857142857
Rust Belt Rising,Civiqs,2.5,-0.2,Online Panel/Online Ad,8.0,Wisconsin,7/13/2024,2024-07-16,203594.0,514.0, Registered voters,DEM,REP,Donald Trump,48.0,45.32142857142857,45.32142857142856
Rust Belt Rising,Civiqs,2.5,-0.2,Online Panel/Online Ad,8.0,Michigan,7/13/2024,2024-07-16,203592.0,532.0, Registered voters,DEM,REP,Donald Trump,46.0,45.32142857142857,45.32142857142857
Rust Belt Rising,Civiqs,2.5,-0.2,Online Panel/Online Ad,8.0,Michigan,7/13/2024,2024-07-16,203593.0,532.0, Registered voters,DEM,REP,Donald Trump,46.0,45.32142857142857,45.32142857142857
Reuters,Ipsos,2.8,-0.8,Probability Panel,9.5,,7/15/2024,2024-07-16,203333.0,1202.0,All adults,,REP,Donald Trump,39.0,38.333333333333336,38.25238095238095
Reuters,Ipsos,2.8,-0.8,Probability Panel,9.5,,7/15/2024,2024-07-16,203334.0,1202.0,All adults,,REP,Donald Trump,36.0,38.333333333333336,37.228571428571435
Reuters,Ipsos,2.8,-0.8,Probability Panel,9.5,,7/15/2024,2024-07-16,203336.0,1202.0,All adults,,REP,Donald Trump,40.0,38.333333333333336,37.5047619047619
Fox 5 Atlanta,InsiderAdvantage,2.0,-0.4,,5.0,Georgia,7/15/2024,2024-07-16,203134.0,800.0,Likely voters,,REP,Donald Trump,47.2,48.53,45.95571428571428
Fox 5 Atlanta,InsiderAdvantage,2.0,-0.4,,5.0,Georgia,7/15/2024,2024-07-16,203135.0,800.0,Likely voters,,REP,Donald Trump,47.1,48.53,46.3847619047619
FOX 13 Tampa Bay,InsiderAdvantage,2.0,-0.4,,5.0,Florida,7/15/2024,2024-07-16,203387.0,800.0,Likely voters,,REP,Donald Trump,49.7,48.53,46.813809523809525
FOX 13 Tampa Bay,InsiderAdvantage,2.0,-0.4,,5.0,Florida,7/15/2024,2024-07-16,203388.0,800.0,Likely voters,,REP,Donald Trump,49.3,48.53,47.24285714285714
,InsiderAdvantage,2.0,-0.4,,5.0,Pennsylvania,7/15/2024,2024-07-16,203527.0,800.0,Likely voters,,REP,Donald Trump,49.0,48.53,47.67190476190476
,InsiderAdvantage,2.0,-0.4,,5.0,Pennsylvania,7/15/2024,2024-07-16,203530.0,800.0,Likely voters,,REP,Donald Trump,47.0,48.53,48.10095238095238
,InsiderAdvantage,2.0,-0.4,,5.0,Nevada,7/15/2024,2024-07-16,203528.0,800.0,Likely voters,,REP,Donald Trump,49.0,48.53,48.529999999999994
,InsiderAdvantage,2.0,-0.4,,5.0,Nevada,7/15/2024,2024-07-16,203531.0,800.0,Likely voters,,REP,Donald Trump,50.0,48.53,48.53000000000001
,InsiderAdvantage,2.0,-0.4,,5.0,Arizona,7/15/2024,2024-07-16,203529.0,800.0,Likely voters,,REP,Donald Trump,49.0,48.53,48.529999999999994
,InsiderAdvantage,2.0,-0.4,,5.0,Arizona,7/15/2024,2024-07-16,203532.0,800.0,Likely voters,,REP,Donald Trump,48.0,48.53,48.53000000000001
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,,7/15/2024,2024-07-16,203365.0,2000.0, Registered voters,DEM,GRE,Jill Stein,0.7,1.1,1.5714285714285714
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Arizona,7/15/2024,2024-07-16,203373.0,1000.0, Registered voters,DEM,GRE,Jill Stein,1.2,1.1,1.5142857142857142
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Georgia,7/15/2024,2024-07-16,203374.0,1000.0, Registered voters,DEM,GRE,Jill Stein,1.3,1.1,1.457142857142857
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Michigan,7/15/2024,2024-07-16,203375.0,1000.0, Registered voters,DEM,GRE,Jill Stein,0.7,1.1,1.3857142857142857
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Nevada,7/15/2024,2024-07-16,203376.0,1000.0, Registered voters,DEM,GRE,Jill Stein,0.9,1.1,1.3142857142857143
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,North Carolina,7/15/2024,2024-07-16,203377.0,1000.0, Registered voters,DEM,GRE,Jill Stein,1.1,1.1,1.207142857142857
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Pennsylvania,7/15/2024,2024-07-16,203378.0,1000.0, Registered voters,DEM,GRE,Jill Stein,1.0,1.1,1.0999999999999999
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Wisconsin,7/15/2024,2024-07-16,203379.0,1000.0, Registered voters,DEM,GRE,Jill Stein,1.1,1.1,1.0999999999999999
Economist,YouGov,2.9,-1.1,Online Panel,9.0,,7/13/2024,2024-07-16,203224.0,1404.0, Registered voters,,GRE,Jill Stein,1.0,1.1,1.0999999999999999
Economist,YouGov,2.9,-1.1,Online Panel,9.0,,7/13/2024,2024-07-16,203235.0,1404.0, Registered voters,,GRE,Jill Stein,2.0,1.1,1.0999999999999999
Reuters,Ipsos,2.8,-0.8,Probability Panel,9.5,,7/15/2024,2024-07-16,203163.0,992.0, Registered voters,,DEM,Joe Biden,41.0,40.869565217391305,41.88526256352343
Reuters,Ipsos,2.8,-0.8,Probability Panel,9.5,,7/15/2024,2024-07-16,203335.0,992.0, Registered voters,,DEM,Joe Biden,39.0,40.869565217391305,41.71597967250141
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,,7/15/2024,2024-07-16,203364.0,2000.0, Registered voters,DEM,DEM,Joe Biden,41.6,40.869565217391305,41.54669678147939
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,,7/15/2024,2024-07-16,203365.0,2000.0, Registered voters,DEM,DEM,Joe Biden,37.8,40.869565217391305,41.37741389045737
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Arizona,7/15/2024,2024-07-16,203366.0,1000.0, Registered voters,DEM,DEM,Joe Biden,40.3,40.869565217391305,41.20813099943535
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Arizona,7/15/2024,2024-07-16,203373.0,1000.0, Registered voters,DEM,DEM,Joe Biden,36.0,40.869565217391305,41.038848108413326
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Georgia,7/15/2024,2024-07-16,203367.0,1000.0, Registered voters,DEM,DEM,Joe Biden,41.0,40.869565217391305,40.869565217391305
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Georgia,7/15/2024,2024-07-16,203374.0,1000.0, Registered voters,DEM,DEM,Joe Biden,38.7,40.869565217391305,40.869565217391305
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Michigan,7/15/2024,2024-07-16,203368.0,1000.0, Registered voters,DEM,DEM,Joe Biden,42.1,40.869565217391305,40.869565217391305
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Michigan,7/15/2024,2024-07-16,203375.0,1000.0, Registered voters,DEM,DEM,Joe Biden,39.9,40.869565217391305,40.869565217391305
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Nevada,7/15/2024,2024-07-16,203369.0,1000.0, Registered voters,DEM,DEM,Joe Biden,40.9,40.869565217391305,40.869565217391305
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Nevada,7/15/2024,2024-07-16,203376.0,1000.0, Registered voters,DEM,DEM,Joe Biden,40.0,40.869565217391305,40.869565217391305
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,North Carolina,7/15/2024,2024-07-16,203370.0,1000.0, Registered voters,DEM,DEM,Joe Biden,40.7,40.869565217391305,40.869565217391305
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,North Carolina,7/15/2024,2024-07-16,203377.0,1000.0, Registered voters,DEM,DEM,Joe Biden,37.6,40.869565217391305,40.869565217391305
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Pennsylvania,7/15/2024,2024-07-16,203371.0,1000.0, Registered voters,DEM,DEM,Joe Biden,42.7,40.869565217391305,40.869565217391305
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Pennsylvania,7/15/2024,2024-07-16,203378.0,1000.0, Registered voters,DEM,DEM,Joe Biden,39.7,40.869565217391305,40.869565217391305
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Wisconsin,7/15/2024,2024-07-16,203372.0,1000.0, Registered voters,DEM,DEM,Joe Biden,43.4,40.869565217391305,40.869565217391305
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Wisconsin,7/15/2024,2024-07-16,203379.0,1000.0, Registered voters,DEM,DEM,Joe Biden,42.6,40.869565217391305,40.869565217391305
,Morning Consult,1.8,-0.2,Online Panel,3.0,,7/14/2024,2024-07-16,203534.0,4000.0, Registered voters,,DEM,Joe Biden,42.0,40.869565217391305,40.869565217391305
Economist,YouGov,2.9,-1.1,Online Panel,9.0,,7/13/2024,2024-07-16,203224.0,1404.0, Registered voters,,DEM,Joe Biden,41.0,40.869565217391305,40.869565217391305
Rust Belt Rising,Civiqs,2.5,-0.2,Online Panel/Online Ad,8.0,Pennsylvania,7/13/2024,2024-07-16,203588.0,536.0, Registered voters,DEM,DEM,Joe Biden,42.0,40.869565217391305,40.869565217391305
Rust Belt Rising,Civiqs,2.5,-0.2,Online Panel/Online Ad,8.0,Wisconsin,7/13/2024,2024-07-16,203590.0,514.0, Registered voters,DEM,DEM,Joe Biden,47.0,40.869565217391305,40.869565217391305
Rust Belt Rising,Civiqs,2.5,-0.2,Online Panel/Online Ad,8.0,Michigan,7/13/2024,2024-07-16,203592.0,532.0, Registered voters,DEM,DEM,Joe Biden,43.0,40.869565217391305,40.869565217391305
Reuters,Ipsos,2.8,-0.8,Probability Panel,9.5,,7/15/2024,2024-07-16,203333.0,1202.0,All adults,,DEM,Joe Biden,36.0,35.0,37.44285714285714
Reuters,Ipsos,2.8,-0.8,Probability Panel,9.5,,7/15/2024,2024-07-16,203334.0,1202.0,All adults,,DEM,Joe Biden,34.0,35.0,35.728571428571435
Fox 5 Atlanta,InsiderAdvantage,2.0,-0.4,,5.0,Georgia,7/15/2024,2024-07-16,203134.0,800.0,Likely voters,,DEM,Joe Biden,44.0,43.739999999999995,43.09499999999999
FOX 13 Tampa Bay,InsiderAdvantage,2.0,-0.4,,5.0,Florida,7/15/2024,2024-07-16,203387.0,800.0,Likely voters,,DEM,Joe Biden,43.7,43.739999999999995,43.20249999999999
,InsiderAdvantage,2.0,-0.4,,5.0,Pennsylvania,7/15/2024,2024-07-16,203527.0,800.0,Likely voters,,DEM,Joe Biden,45.0,43.739999999999995,43.309999999999995
,InsiderAdvantage,2.0,-0.4,,5.0,Nevada,7/15/2024,2024-07-16,203528.0,800.0,Likely voters,,DEM,Joe Biden,42.0,43.739999999999995,43.417500000000004
,InsiderAdvantage,2.0,-0.4,,5.0,Arizona,7/15/2024,2024-07-16,203529.0,800.0,Likely voters,,DEM,Joe Biden,44.0,43.739999999999995,43.52499999999999
Reuters,Ipsos,2.8,-0.8,Probability Panel,9.5,,7/15/2024,2024-07-16,203337.0,992.0, Registered voters,,DEM,Kamala Harris,44.0,44.2,42.987755102040815
Economist,YouGov,2.9,-1.1,Online Panel,9.0,,7/13/2024,2024-07-16,203235.0,1404.0, Registered voters,,DEM,Kamala Harris,39.0,44.2,43.189795918367345
Rust Belt Rising,Civiqs,2.5,-0.2,Online Panel/Online Ad,8.0,Pennsylvania,7/13/2024,2024-07-16,203589.0,536.0, Registered voters,DEM,DEM,Kamala Harris,44.0,44.2,43.391836734693875
Rust Belt Rising,Civiqs,2.5,-0.2,Online Panel/Online Ad,8.0,Wisconsin,7/13/2024,2024-07-16,203594.0,514.0, Registered voters,DEM,DEM,Kamala Harris,48.0,44.2,43.593877551020405
Rust Belt Rising,Civiqs,2.5,-0.2,Online Panel/Online Ad,8.0,Michigan,7/13/2024,2024-07-16,203593.0,532.0, Registered voters,DEM,DEM,Kamala Harris,46.0,44.2,43.795918367346935
Reuters,Ipsos,2.8,-0.8,Probability Panel,9.5,,7/15/2024,2024-07-16,203336.0,1202.0,All adults,,DEM,Kamala Harris,39.0,39.0,37.385714285714286
Fox 5 Atlanta,InsiderAdvantage,2.0,-0.4,,5.0,Georgia,7/15/2024,2024-07-16,203135.0,800.0,Likely voters,,DEM,Kamala Harris,36.7,39.54,41.88428571428572
FOX 13 Tampa Bay,InsiderAdvantage,2.0,-0.4,,5.0,Florida,7/15/2024,2024-07-16,203388.0,800.0,Likely voters,,DEM,Kamala Harris,39.0,39.54,41.01142857142857
,InsiderAdvantage,2.0,-0.4,,5.0,Pennsylvania,7/15/2024,2024-07-16,203530.0,800.0,Likely voters,,DEM,Kamala Harris,40.0,39.54,40.71714285714285
,InsiderAdvantage,2.0,-0.4,,5.0,Nevada,7/15/2024,2024-07-16,203531.0,800.0,Likely voters,,DEM,Kamala Harris,40.0,39.54,40.42285714285714
,InsiderAdvantage,2.0,-0.4,,5.0,Arizona,7/15/2024,2024-07-16,203532.0,800.0,Likely voters,,DEM,Kamala Harris,42.0,39.54,40.128571428571426
Reuters,Ipsos,2.8,-0.8,Probability Panel,9.5,,7/15/2024,2024-07-16,203335.0,992.0, Registered voters,,IND,Robert F. Kennedy,11.0,5.364705882352942,9.2765906362545
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,,7/15/2024,2024-07-16,203365.0,2000.0, Registered voters,DEM,IND,Robert F. Kennedy,6.6,5.364705882352942,8.624609843937575
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Arizona,7/15/2024,2024-07-16,203373.0,1000.0, Registered voters,DEM,IND,Robert F. Kennedy,5.7,5.364705882352942,7.9726290516206495
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Georgia,7/15/2024,2024-07-16,203374.0,1000.0, Registered voters,DEM,IND,Robert F. Kennedy,5.6,5.364705882352942,7.320648259303722
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Michigan,7/15/2024,2024-07-16,203375.0,1000.0, Registered voters,DEM,IND,Robert F. Kennedy,6.5,5.364705882352942,6.668667466986795
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Nevada,7/15/2024,2024-07-16,203376.0,1000.0, Registered voters,DEM,IND,Robert F. Kennedy,7.1,5.364705882352942,6.016686674669869
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,North Carolina,7/15/2024,2024-07-16,203377.0,1000.0, Registered voters,DEM,IND,Robert F. Kennedy,5.5,5.364705882352942,5.3647058823529425
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Pennsylvania,7/15/2024,2024-07-16,203378.0,1000.0, Registered voters,DEM,IND,Robert F. Kennedy,4.2,5.364705882352942,5.364705882352942
DemNextGen,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Wisconsin,7/15/2024,2024-07-16,203379.0,1000.0, Registered voters,DEM,IND,Robert F. Kennedy,4.0,5.364705882352942,5.364705882352942
Economist,YouGov,2.9,-1.1,Online Panel,9.0,,7/13/2024,2024-07-16,203224.0,1404.0, Registered voters,,IND,Robert F. Kennedy,4.0,5.364705882352942,5.364705882352942
Economist,YouGov,2.9,-1.1,Online Panel,9.0,,7/13/2024,2024-07-16,203235.0,1404.0, Registered voters,,IND,Robert F. Kennedy,5.0,5.364705882352942,5.3647058823529425
Rust Belt Rising,Civiqs,2.5,-0.2,Online Panel/Online Ad,8.0,Pennsylvania,7/13/2024,2024-07-16,203588.0,536.0, Registered voters,DEM,IND,Robert F. Kennedy,6.0,5.364705882352942,5.364705882352942
Rust Belt Rising,Civiqs,2.5,-0.2,Online Panel/Online Ad,8.0,Pennsylvania,7/13/2024,2024-07-16,203589.0,536.0, Registered voters,DEM,IND,Robert F. Kennedy,5.0,5.364705882352942,5.364705882352942
Rust Belt Rising,Civiqs,2.5,-0.2,Online Panel/Online Ad,8.0,Wisconsin,7/13/2024,2024-07-16,203590.0,514.0, Registered voters,DEM,IND,Robert F. Kennedy,3.0,5.364705882352942,5.364705882352942
Rust Belt Rising,Civiqs,2.5,-0.2,Online Panel/Online Ad,8.0,Wisconsin,7/13/2024,2024-07-16,203594.0,514.0, Registered voters,DEM,IND,Robert F. Kennedy,2.0,5.364705882352942,5.3647058823529425
Rust Belt Rising,Civiqs,2.5,-0.2,Online Panel/Online Ad,8.0,Michigan,7/13/2024,2024-07-16,203592.0,532.0, Registered voters,DEM,IND,Robert F. Kennedy,5.0,5.364705882352942,5.364705882352942
Rust Belt Rising,Civiqs,2.5,-0.2,Online Panel/Online Ad,8.0,Michigan,7/13/2024,2024-07-16,203593.0,532.0, Registered voters,DEM,IND,Robert F. Kennedy,5.0,5.364705882352942,5.364705882352942
Reuters,Ipsos,2.8,-0.8,Probability Panel,9.5,,7/15/2024,2024-07-16,203334.0,1202.0,All adults,,IND,Robert F. Kennedy,11.0,11.0,9.485714285714286
The Hill,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Virginia,7/14/2024,2024-07-15,203401.0,1000.0, Registered voters,,LIB,Chase Oliver,0.4,0.4,0.34285714285714286
The Hill,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Virginia,7/14/2024,2024-07-15,203401.0,1000.0, Registered voters,,IND,Cornel West,1.7,1.85,0.8023809523809523
Forbes,Harris Insights & Analytics,1.6,-0.1,Online Panel,6.0,,7/13/2024,2024-07-15,203233.0,1918.0, Registered voters,,IND,Cornel West,2.0,1.85,1.019047619047619
,Morning Consult,1.8,-0.2,Online Panel,3.0,,7/15/2024,2024-07-15,203019.0,2045.0, Registered voters,,REP,Donald Trump,46.0,45.388888888888886,41.91269841269842
,Morning Consult,1.8,-0.2,Online Panel,3.0,,7/15/2024,2024-07-15,203020.0,2045.0, Registered voters,,REP,Donald Trump,46.0,45.388888888888886,42.38253968253968
The Hill,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Virginia,7/14/2024,2024-07-15,203400.0,1000.0, Registered voters,,REP,Donald Trump,50.4,45.388888888888886,42.85238095238095
The Hill,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Virginia,7/14/2024,2024-07-15,203401.0,1000.0, Registered voters,,REP,Donald Trump,42.9,45.388888888888886,43.32222222222223
The Hill,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Virginia,7/14/2024,2024-07-15,203402.0,1000.0, Registered voters,,REP,Donald Trump,46.7,45.388888888888886,44.011111111111106
,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Online Panel,6.0,Georgia,7/14/2024,2024-07-15,203500.0,341.0, Registered voters,,REP,Donald Trump,48.0,45.388888888888886,44.699999999999996
,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Online Panel,6.0,Georgia,7/14/2024,2024-07-15,203502.0,341.0, Registered voters,,REP,Donald Trump,47.0,45.388888888888886,45.38888888888888
,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Online Panel,6.0,Georgia,7/14/2024,2024-07-15,203504.0,341.0, Registered voters,,REP,Donald Trump,42.0,45.388888888888886,45.38888888888889
,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Online Panel,6.0,Georgia,7/14/2024,2024-07-15,203506.0,341.0, Registered voters,,REP,Donald Trump,44.0,45.388888888888886,45.38888888888888
,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Online Panel,6.0,Virginia,7/14/2024,2024-07-15,203514.0,301.0, Registered voters,,REP,Donald Trump,44.0,45.388888888888886,45.38888888888889
